file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	BackImage	FrontImage	SideImage	Fixation1	Fixation2	Fixation3	Fixation4	TestBack	TestFront	TestSide	TrialList	TestBack.ACC	TestFront.ACC	TestSide.ACC	TestFront.CRESP	TestSide.CRESP	TrialList.Cycle	Fixation2.Duration	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeBack.OffsetTime	MemorizeFront.OffsetTime	MemorizeSide.OffsetTime	TestBack.OffsetTime	TestFront.OffsetTime	TestSide.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeBack.OnsetTime	MemorizeFront.OnsetTime	MemorizeSide.OnsetTime	TestBack.OnsetTime	TestFront.OnsetTime	TestSide.OnsetTime	TestFront.RESP	TestSide.RESP	TestBack.RT	TestFront.RT	TestSide.RT
2/149/Cars-149-2.txt	149	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	100998	117498	126498	136998	109998	103998	106998	141498	121998	130998	98094	110097	122099	131093	107104	101103	104095	137094	117602	126596	2	3	3056	1169	1098
2/149/Cars-149-2.txt	149	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	144498	157998	169998	181998	153498	147498	150498	186498	162498	174498	141608	153594	162604	174607	150602	144600	147593	182096	158107	170093	3	4	1887	1825	2763
2/149/Cars-149-2.txt	149	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	193998	210498	216498	228498	202998	196998	199998	232998	214998	220998	186593	203093	215095	221097	200100	194099	197108	228603	210599	216600	2	4	2089	2630	2864
2/149/Cars-149-2.txt	149	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	234498	246498	252498	262998	243498	237498	240498	267498	250998	256998	233099	243598	251104	257105	240605	234604	237596	263106	246607	252608	3	3	1862	2636	1835
2/149/Cars-149-2.txt	149	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	274998	291498	297498	303498	283998	277998	280998	307998	295998	301998	267603	284103	296105	302107	281094	275109	278101	303595	291609	297593	4	2	1986	1460	2260
2/158/Cars-158-2.txt	158	07-03-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	7500	51135	67635	78135	85635	60135	54135	57135	90135	72135	82635	36249	60238	72240	82739	57245	51244	54236	85731	67744	78242	4	3	2620	1646	4631
2/158/Cars-158-2.txt	158	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	93135	109635	118635	129135	102135	96135	99135	133635	114135	123135	90245	102231	114234	123244	99238	93237	96246	129246	109737	118731	2	3	2828	3245	2168
2/158/Cars-158-2.txt	158	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	136635	150135	162135	174135	145635	139635	142635	178635	154635	166635	133742	145745	154739	166742	142736	136735	139744	174231	150242	162245	3	4	1855	1781	3059
2/158/Cars-158-2.txt	158	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	186135	202635	208635	220635	195135	189135	192135	225135	207135	213135	178745	195244	207231	213232	192235	186234	189243	220738	202734	208735	2	4	2585	2253	2840
2/158/Cars-158-2.txt	158	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	1	1	3	3	1	3000	226635	238635	244635	255135	235635	229635	232635	259635	243135	249135	225235	235733	243239	249241	232741	226739	229732	255242	238742	244744	3	3	2602	2696	1945
2/158/Cars-158-2.txt	158	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	NA	1	4	2	1	7500	267135	283635	289635	295635	276135	270135	273135	300135	288135	294135	259739	276239	288241	294243	273246	267245	270237	295731	283744	289746	2	2	3334	2996	1969
2/161/Cars-161-2.txt	161	11-07-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	63065	79565	90065	97565	72065	66065	69065	102065	84065	94565	48179	72167	84170	94668	69175	63174	66166	97661	79673	90172	4	2	1671	1741	1968
2/161/Cars-161-2.txt	161	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	105065	121565	130565	141065	114065	108065	111065	145565	126065	135065	102174	114160	126163	135173	111168	105167	108176	141175	121666	130660	2	3	1508	1064	2001
2/161/Cars-161-2.txt	161	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	148565	162065	174065	186065	157565	151565	154565	190565	166565	178565	145672	157674	166668	178671	154665	148664	151673	186160	162171	174174	3	4	2099	1063	2753
2/161/Cars-161-2.txt	161	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	7500	198065	214565	220565	232565	207065	201065	204065	237065	219065	225065	190674	207173	219176	225161	204164	198163	201172	232666	214662	220664	2	2	2847	1043	3591
2/161/Cars-161-2.txt	161	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	238565	250565	256565	267065	247565	241565	244565	271565	255065	261065	237163	247661	255167	261169	244669	238668	241660	267170	250671	256672	3	3	2101	2378	2539
2/161/Cars-161-2.txt	161	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	279065	295565	301565	307565	288065	282065	285065	312065	300065	306065	271667	288167	300169	306171	285174	279173	282165	307675	295672	301674	4	2	1657	1323	3913
2/170/Cars-170-2.txt	170	06-15-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	55599	72099	82599	90099	64599	58599	61599	94599	76599	87099	40712	64701	76703	87202	61708	55707	58699	90194	72207	82705	4	2	1245	1084	2754
2/170/Cars-170-2.txt	170	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	97599	114099	123099	133599	106599	100599	103599	138099	118599	127599	94707	106694	118696	127707	103701	97700	100709	133708	114199	123210	2	3	759	1053	930
2/170/Cars-170-2.txt	170	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	141099	154599	166599	178599	150099	144099	147099	183099	159099	171099	138205	150208	159201	171204	147198	141197	144206	178710	154704	166707	3	4	1473	862	1431
2/170/Cars-170-2.txt	170	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	190599	207099	213099	225099	199599	193599	196599	229599	211599	217599	183207	199706	211709	217694	196697	190696	193705	225200	207195	213197	2	4	2553	1244	2532
2/170/Cars-170-2.txt	170	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	231099	243099	249099	259599	240099	234099	237099	264099	247599	253599	229696	240195	247700	253702	237202	231201	234210	259703	243204	249205	3	3	1468	1031	1408
2/170/Cars-170-2.txt	170	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	271599	288099	294099	300099	280599	274599	277599	304599	292599	298599	264200	280700	292702	298704	277707	271706	274698	300208	288205	294207	4	2	1222	1351	1567
2/174/Cars-174-2.txt	174	06-19-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	54278	70778	81278	88778	63278	57278	60278	93278	75278	85778	39387	63376	75379	85877	60384	54383	57375	88886	70882	81380	4	2	3132	1842	1962
2/174/Cars-174-2.txt	174	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	NA	2	3	1	7500	96278	112778	121778	132278	105278	99278	102278	136778	117278	126278	93383	105386	117388	126382	102377	96375	99384	132383	112875	121885	2	2	4028	1383	3138
2/174/Cars-174-2.txt	174	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	139778	153278	165278	177278	148778	142778	145778	181778	157778	169778	136880	148883	157877	169879	145874	139873	142882	177385	153380	165383	3	4	3572	2601	2199
2/174/Cars-174-2.txt	174	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	7500	189278	205778	211778	223778	198278	192278	195278	228278	210278	216278	181882	198382	210384	216386	195373	189388	192380	223875	205888	211889	2	NA	1766	2860	NA
2/174/Cars-174-2.txt	174	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	1	3	3	1	3000	229778	241778	247778	258278	238778	232778	235778	262778	246278	252278	228389	238887	246376	252377	235878	229876	232885	258379	241879	247880	2	3	2278	1535	1639
2/174/Cars-174-2.txt	174	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	1	NA	4	2	1	7500	270278	286778	292778	298778	279278	273278	276278	303278	291278	297278	262875	279375	291378	297379	276383	270381	273374	298884	286881	292882	4	3	2651	2054	2468
2/193/Cars-193-2.txt	193	11-27-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	57376	73876	84376	91876	66376	60376	63376	96376	78376	88876	42489	66478	78481	88979	63486	57484	60477	91971	73984	84482	4	2	2127	2682	2359
2/193/Cars-193-2.txt	193	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	99376	115876	124876	135376	108376	102376	105376	139876	120376	129376	96485	108471	120474	129484	105479	99477	102486	135486	115977	124971	2	3	2358	2727	2178
2/193/Cars-193-2.txt	193	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	142876	156376	168376	180376	151876	145876	148876	184876	160876	172876	139982	151985	160979	172982	148976	142975	145984	180471	156482	168485	3	4	2237	3676	2250
2/193/Cars-193-2.txt	193	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	192376	208876	214876	226876	201376	195376	198376	231376	213376	219376	184984	201484	213487	219471	198475	192473	195483	226977	208973	214974	2	4	1713	2006	1715
2/193/Cars-193-2.txt	193	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	232876	244876	250876	261376	241876	235876	238876	265876	249376	255376	231474	241972	249478	255479	238980	232979	235971	261481	244981	250983	3	3	3780	2766	4104
2/193/Cars-193-2.txt	193	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	7500	273376	289876	295876	301876	282376	276376	279376	306376	294376	300376	265978	282477	294480	300481	279485	273484	276476	301986	289983	295985	4	NA	2918	3190	NA
2/195/Cars-195-2.txt	195	07-16-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	52511	69011	79511	87011	61511	55511	58511	91511	73511	84011	37618	61607	73610	84108	58614	52613	55622	87117	69113	79611	4	2	2432	3955	2705
2/195/Cars-195-2.txt	195	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	94511	111011	120011	130511	103511	97511	100511	135011	115511	124511	91614	103617	115620	124613	100608	94606	97615	130615	111106	120116	2	3	2706	1989	1489
2/195/Cars-195-2.txt	195	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	138011	151511	163511	175511	147011	141011	144011	180011	156011	168011	135112	147115	156108	168111	144106	138121	141113	175617	151612	163614	3	4	2388	1954	2976
2/195/Cars-195-2.txt	195	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	NA	2	4	1	7500	187511	204011	210011	222011	196511	190511	193511	226511	208511	214511	180114	196614	208617	214618	193622	187620	190613	222108	204120	210121	2	2	3281	2308	3123
2/195/Cars-195-2.txt	195	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	228011	240011	246011	256511	237011	231011	234011	261011	244511	250511	226621	237120	244609	250610	234111	228109	231118	256612	240112	246113	3	3	2967	2101	3242
2/195/Cars-195-2.txt	195	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	7500	268511	285011	291011	297011	277511	271511	274511	301511	289511	295511	261109	277608	289611	295613	274616	268615	271607	297117	285114	291116	4	3	2030	2518	2489
2/196/Cars-196-2.txt	196	01-22-2014	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	1	4	2	1	7500	56678	73178	83678	91178	65678	59678	62678	95678	77678	88178	41786	65775	77778	88276	62783	56781	59774	91285	73281	83780	4	2	3869	2345	2334
2/196/Cars-196-2.txt	196	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	NA	1	1	2	3	1	7500	98678	115178	124178	134678	107678	101678	104678	139178	119678	128678	95782	107785	119788	128782	104776	98775	101784	134783	115274	124285	2	3	3415	2341	2087
2/196/Cars-196-2.txt	196	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	NA	3	4	1	4500	142178	155678	167678	179678	151178	145178	148178	184178	160178	172178	139280	151283	160277	172280	148274	142273	145282	179786	155780	167783	3	2	2309	1974	2984
2/196/Cars-196-2.txt	196	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	191678	208178	214178	226178	200678	194678	197678	230678	212678	218678	184282	200782	212785	218786	197773	191788	194781	226276	208288	214273	2	4	2605	2356	2276
2/196/Cars-196-2.txt	196	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	NA	3	3	1	3000	232178	244178	250178	260678	241178	235178	238178	265178	248678	254678	230773	241288	248777	254778	238279	232277	235286	260780	244280	250281	4	4	NA	2892	3581
2/196/Cars-196-2.txt	196	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	1	4	2	1	7500	272678	289178	295178	301178	281678	275678	278678	305678	293678	299678	265277	281776	293779	299781	278784	272783	275775	301285	289282	295284	NA	2	2714	NA	2540
2/200/Cars-200-2.txt	200	06-19-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	115097	131597	142097	149597	124097	118097	121097	154097	136097	146597	100213	124202	136204	146703	121193	115208	118200	149695	131708	142206	4	2	3177	2914	3331
2/200/Cars-200-2.txt	200	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	NA	2	3	1	7500	157097	173597	182597	193097	166097	160097	163097	197597	178097	187097	154192	166194	178197	187208	163202	157201	160193	193192	173700	182694	2	2	2578	3470	3759
2/200/Cars-200-2.txt	200	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	NA	NA	3	4	1	4500	200597	214097	226097	238097	209597	203597	206597	242597	218597	230597	197706	209692	218702	230705	206699	200698	203707	238194	214205	226208	2	NA	3791	2046	NA
2/200/Cars-200-2.txt	200	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	NA	NA	2	4	1	7500	250097	266597	272597	284597	259097	253097	256097	289097	271097	277097	242708	259207	271193	277195	256198	250197	253206	284701	266696	272698	3	3	3377	4174	3764
2/200/Cars-200-2.txt	200	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	290597	302597	308597	319097	299597	293597	296597	323597	307097	313097	289197	299696	307201	313203	296703	290702	293694	319204	302705	308706	3	3	2975	3566	3222
2/200/Cars-200-2.txt	200	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	NA	4	2	1	7500	331097	347597	353597	359597	340097	334097	337097	364097	352097	358097	323701	340201	352203	358205	337192	331207	334199	359693	347706	353708	3	3	3402	4561	3192
2/203/Cars-203-2.txt	203	07-11-2013	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	7500	65984	82484	92984	100484	74984	68984	71984	104984	86984	97484	51101	75090	87093	97591	72081	66080	69089	100584	82580	93095	4	3	1971	1584	1915
2/203/Cars-203-2.txt	203	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	107984	124484	133484	143984	116984	110984	113984	148484	128984	137984	105081	117084	129086	138080	114091	108090	111082	144082	124589	133583	2	3	1435	1664	1128
2/203/Cars-203-2.txt	203	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	NA	NA	3	4	1	4500	151484	164984	176984	188984	160484	154484	157484	193484	169484	181484	148579	160581	169592	181595	157589	151588	154580	189084	165095	177081	2	2	3384	1944	2522
2/203/Cars-203-2.txt	203	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	1	2	4	1	7500	200984	217484	223484	235484	209984	203984	206984	239984	221984	227984	193581	210081	222083	228085	207088	201087	204079	235591	217587	223588	2	4	2001	1947	1203
2/203/Cars-203-2.txt	203	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	NA	3	3	1	3000	241484	253484	259484	269984	250484	244484	247484	274484	257984	263984	240088	250586	258092	264093	247594	241592	244585	270095	253595	259580	2	4	1661	1768	1278
2/203/Cars-203-2.txt	203	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	7500	281984	298484	304484	310484	290984	284984	287984	314984	302984	308984	274592	291091	303094	309079	288082	282081	285090	310584	298581	304582	4	3	2231	2138	2410
2/204/Cars-204-2.txt	204	03-19-2014	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	7500	68209	84709	95209	102709	77209	71209	74209	107209	89209	99709	53314	77320	89306	99804	74311	68309	71318	102813	84809	95307	4	3	3033	2364	2873
2/204/Cars-204-2.txt	204	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	110209	126709	135709	146209	119209	113209	116209	150709	131209	140209	107310	119313	131316	140309	116304	110319	113311	146311	126819	135813	2	3	2286	2611	2272
